0, 0.423591
0.0391007, 0.423591
0.083089, 0.391007
0.127077, 0.423591
0.171065, 0.391007
0.215054, 0.391007
0.259042, 0.423591
0.30303, 0.391007
0.347019, 0.391007
0.395894, 0.391007
0.439883, 0.391007
0.483871, 0.391007
0.527859, 0.391007
0.571848, 0.391007
0.620723, 0.391007
0.659824, 0.423591
0.703812, 0.423591
0.747801, 0.391007
0.796676, 0.423591
0.840665, 0.423591
0.884653, 0.423591
0.928641, 0.456175
0.97263, 0.521342
1.01662, 0.619094
1.06061, 0.814598
1.10948, 1.07527
1.15347, 1.43369
1.19746, 1.88987
1.24145, 2.50896
1.28543, 3.25839
1.32942, 4.07299
1.3783, 5.05051
1.4174, 6.19094
1.46628, 7.42913
1.51026, 8.92799
1.55425, 10.492
1.59824, 12.2515
1.64223, 14.2066
1.68622, 16.1616
1.73021, 18.1492
1.77419, 19.9088
1.81818, 20.9514
1.86706, 21.6357
1.91105, 22.0919
1.95503, 22.3851
1.99902, 22.6458
2.04301, 22.8087
2.087, 22.9717
2.13587, 23.0694
2.17498, 23.1997
2.22385, 23.2975
2.26784, 23.3627
2.31183, 23.4604
2.35582, 23.493
2.3998, 23.5907
2.44379, 23.6233
2.48778, 23.6559
2.53666, 23.7211
2.58065, 23.7537
2.62463, 23.7862
2.66862, 23.8188
2.71261, 23.884
2.76149, 23.9166
2.80059, 23.9492
2.84946, 23.9818
2.89345, 23.9818
2.93744, 24.0143
2.98143, 24.0469
3.02542, 24.0795
3.0694, 24.1121
3.11339, 24.1121
3.15738, 24.1121
3.20137, 24.1447
3.25024, 24.1773
3.29423, 24.1773
3.33822, 24.2098
3.38221, 24.2424
3.4262, 24.275
3.47019, 24.275
3.51417, 24.275
3.55816, 24.275
3.60215, 24.3076
3.64614, 24.3402
3.69501, 24.3402
3.739, 24.3402
3.78299, 24.3728
3.82698, 24.3728
3.87097, 24.4053
3.91496, 24.4053
3.95894, 24.4053
4.00293, 24.4379
4.04692, 24.4379
4.09091, 24.4379
4.1349, 24.4379
4.18377, 24.4705
4.22776, 24.4705
4.27175, 24.4705
4.31574, 24.5031
4.35973, 24.5031
4.40371, 24.5031
4.4477, 24.5357
4.49169, 24.5357
4.53568, 24.5683
